age,workclass,education,marital-status,occupation,relationship,gender,native-country,income
36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,United-States,<=50K
23,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Female,United-States,<=50K
22,Private,Some-college,Never-married,Sales,Own-child,Female,United-States,<=50K
25,Private,Some-college,Never-married,Tech-support,Own-child,Female,United-States,<=50K
18,Private,Some-college,Never-married,Sales,Own-child,Female,United-States,<=50K
41,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,Male,United-States,>50K
39,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,Male,United-States,>50K
71,Private,Bachelors,Never-married,Craft-repair,Not-in-family,Male,United-States,>50K
64,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
41,Self-emp-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
35,Private,5th-6th,Never-married,Farming-fishing,Unmarried,Male,United-States,<=50K
41,Private,Assoc-voc,Divorced,Tech-support,Not-in-family,Female,United-States,<=50K
27,Private,5th-6th,Never-married,Farming-fishing,Unmarried,Male,United-States,<=50K
48,Private,9th,Divorced,Transport-moving,Not-in-family,Male,United-States,<=50K
19,Private,HS-grad,Never-married,Sales,Own-child,Female,United-States,<=50K
30,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,Male,El-Salvador,<=50K
23,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,<=50K
28,Private,Some-college,Never-married,Craft-repair,Unmarried,Male,United-States,<=50K
39,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
72,Private,10th,Married-civ-spouse,Sales,Husband,Male,United-States,<=50K
33,Self-emp-not-inc,HS-grad,Never-married,Prof-specialty,Not-in-family,Male,United-States,<=50K
23,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,Female,Canada,<=50K
35,Private,10th,Married-civ-spouse,Adm-clerical,Wife,Female,United-States,<=50K
36,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,<=50K
60,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,Philippines,>50K
35,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,Germany,<=50K
34,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,Male,India,<=50K
32,Self-emp-not-inc,Masters,Never-married,Prof-specialty,Not-in-family,Male,United-States,<=50K
33,Private,5th-6th,Never-married,Other-service,Unmarried,Female,Mexico,<=50K
58,Private,Some-college,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
34,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Male,United-States,<=50K
66,Local-gov,7th-8th,Widowed,Other-service,Not-in-family,Female,United-States,<=50K
56,Private,HS-grad,Married-civ-spouse,Sales,Wife,Female,United-States,<=50K
26,Private,Bachelors,Never-married,Farming-fishing,Own-child,Male,United-States,<=50K
29,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,Male,United-States,<=50K
32,Self-emp-inc,Some-college,Married-civ-spouse,Transport-moving,Husband,Male,Haiti,<=50K
26,Private,Bachelors,Never-married,Sales,Not-in-family,Female,United-States,<=50K
30,Private,11th,Separated,Sales,Not-in-family,Male,United-States,<=50K
40,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
18,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Male,United-States,<=50K
21,Private,11th,Never-married,Other-service,Own-child,Male,El-Salvador,<=50K
33,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,United-States,<=50K
56,Local-gov,Masters,Widowed,Prof-specialty,Not-in-family,Female,United-States,<=50K
23,Private,Bachelors,Never-married,Handlers-cleaners,Own-child,Male,United-States,<=50K
35,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
17,Private,10th,Never-married,Other-service,Own-child,Male,United-States,<=50K
40,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,Female,United-States,>50K
41,Self-emp-not-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Male,United-States,>50K
39,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,Female,United-States,>50K
56,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,Male,United-States,>50K
37,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,Male,United-States,>50K
57,Private,Some-college,Separated,Sales,Not-in-family,Female,United-States,<=50K
36,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Male,Iran,>50K
45,Private,Bachelors,Married-civ-spouse,Sales,Husband,Male,United-States,>50K
81,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,Male,United-States,<=50K
34,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,<=50K
37,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,Male,United-States,<=50K
28,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
30,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,Female,United-States,<=50K
19,Private,11th,Never-married,Handlers-cleaners,Other-relative,Male,United-States,<=50K
42,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,Male,United-States,>50K
55,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Male,United-States,>50K
51,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,Female,United-States,>50K
46,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,Female,United-States,<=50K
46,Private,7th-8th,Never-married,Other-service,Own-child,Male,United-States,<=50K
41,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,Male,United-States,<=50K
31,Private,HS-grad,Never-married,Adm-clerical,Own-child,Male,United-States,<=50K
51,Self-emp-inc,HS-grad,Never-married,Exec-managerial,Not-in-family,Male,United-States,>50K
